movie_id,num_genres,id_1,id_2,id_3,id_4,id_5,id_6,id_7,id_8,id_9,id_10,id_11
192538,3,36,28,12,0,0,0,0,0,0,0,0
168138,3,878,12,53,0,0,0,0,0,0,0,0
202141,1,99,0,0,0,0,0,0,0,0,0,0
166076,3,16,28,12,0,0,0,0,0,0,0,0
195269,2,28,12,0,0,0,0,0,0,0,0,0
209406,2,10749,35,0,0,0,0,0,0,0,0,0
166666,2,80,18,0,0,0,0,0,0,0,0,0
178915,1,35,0,0,0,0,0,0,0,0,0,0
172828,2,35,27,0,0,0,0,0,0,0,0,0
229407,2,16,10751,0,0,0,0,0,0,0,0,0
181330,2,35,99,0,0,0,0,0,0,0,0,0
159092,2,35,27,0,0,0,0,0,0,0,0,0
174188,3,35,14,27,0,0,0,0,0,0,0,0
72525,2,18,35,0,0,0,0,0,0,0,0,0
176068,2,53,878,0,0,0,0,0,0,0,0,0
172106,1,18,0,0,0,0,0,0,0,0,0,0
200462,1,27,0,0,0,0,0,0,0,0,0,0
199661,2,10749,35,0,0,0,0,0,0,0,0,0
203793,2,10752,28,0,0,0,0,0,0,0,0,0
229408,3,35,16,10751,0,0,0,0,0,0,0,0
231474,1,12,0,0,0,0,0,0,0,0,0,0
170657,4,28,14,12,35,0,0,0,0,0,0,0
159932,3,18,80,53,0,0,0,0,0,0,0,0
158752,2,27,14,0,0,0,0,0,0,0,0,0
201749,2,18,35,0,0,0,0,0,0,0,0,0
157117,2,99,10402,0,0,0,0,0,0,0,0,0
180894,3,28,80,53,0,0,0,0,0,0,0,0
175528,1,35,0,0,0,0,0,0,0,0,0,0
186992,2,18,53,0,0,0,0,0,0,0,0,0
210047,3,80,18,53,0,0,0,0,0,0,0,0
44977,3,28,80,53,0,0,0,0,0,0,0,0
232175,1,18,0,0,0,0,0,0,0,0,0,0
167575,4,27,53,35,28,0,0,0,0,0,0,0
205022,3,10749,35,28,0,0,0,0,0,0,0,0
205022,3,10749,35,28,0,0,0,0,0,0,0,0
219572,4,28,80,18,53,0,0,0,0,0,0,0
158445,2,18,35,0,0,0,0,0,0,0,0,0
209504,2,28,878,0,0,0,0,0,0,0,0,0
207769,2,27,53,0,0,0,0,0,0,0,0,0
222461,3,27,9648,53,0,0,0,0,0,0,0,0
109417,2,10402,18,0,0,0,0,0,0,0,0,0
186929,2,53,18,0,0,0,0,0,0,0,0,0
207686,2,27,10769,0,0,0,0,0,0,0,0,0
158907,1,18,0,0,0,0,0,0,0,0,0,0
227094,3,27,53,18,0,0,0,0,0,0,0,0
114779,1,35,0,0,0,0,0,0,0,0,0,0
198210,3,27,53,9648,0,0,0,0,0,0,0,0
159622,1,99,0,0,0,0,0,0,0,0,0,0
177271,3,16,12,10751,0,0,0,0,0,0,0,0
121677,1,53,0,0,0,0,0,0,0,0,0,0
146381,2,16,12,0,0,0,0,0,0,0,0,0
159095,1,53,0,0,0,0,0,0,0,0,0,0
187022,1,18,0,0,0,0,0,0,0,0,0,0
214597,2,27,35,0,0,0,0,0,0,0,0,0
193613,1,10402,0,0,0,0,0,0,0,0,0,0
183662,1,53,0,0,0,0,0,0,0,0,0,0
258086,3,53,27,9648,0,0,0,0,0,0,0,0
109729,2,53,18,0,0,0,0,0,0,0,0,0
170759,1,35,0,0,0,0,0,0,0,0,0,0
200085,3,28,18,878,0,0,0,0,0,0,0,0
194101,1,18,0,0,0,0,0,0,0,0,0,0
139519,1,53,0,0,0,0,0,0,0,0,0,0
238628,2,18,10752,0,0,0,0,0,0,0,0,0
172847,2,18,53,0,0,0,0,0,0,0,0,0
212167,5,16,12,18,14,878,0,0,0,0,0,0
185008,1,10749,0,0,0,0,0,0,0,0,0,0
157351,2,18,53,0,0,0,0,0,0,0,0,0
157115,3,27,53,18,0,0,0,0,0,0,0,0
209355,1,35,0,0,0,0,0,0,0,0,0,0
216156,1,18,0,0,0,0,0,0,0,0,0,0
234567,2,16,10751,0,0,0,0,0,0,0,0,0
166822,1,878,0,0,0,0,0,0,0,0,0,0
252529,2,53,9648,0,0,0,0,0,0,0,0,0
180147,1,35,0,0,0,0,0,0,0,0,0,0
168615,2,35,10751,0,0,0,0,0,0,0,0,0
227707,3,14,12,10751,0,0,0,0,0,0,0,0
165864,2,27,35,0,0,0,0,0,0,0,0,0
207774,1,27,0,0,0,0,0,0,0,0,0,0
203217,1,35,0,0,0,0,0,0,0,0,0,0
199420,2,28,35,0,0,0,0,0,0,0,0,0
179111,3,18,36,53,0,0,0,0,0,0,0,0
104329,3,28,53,9648,0,0,0,0,0,0,0,0
185574,1,35,0,0,0,0,0,0,0,0,0,0
203665,1,35,0,0,0,0,0,0,0,0,0,0
196325,1,18,0,0,0,0,0,0,0,0,0,0
172520,2,53,18,0,0,0,0,0,0,0,0,0
158916,2,37,53,0,0,0,0,0,0,0,0,0
253279,1,18,0,0,0,0,0,0,0,0,0,0
172391,3,16,12,10751,0,0,0,0,0,0,0,0
229405,2,16,10751,0,0,0,0,0,0,0,0,0
153738,2,28,27,0,0,0,0,0,0,0,0,0
217923,4,28,80,14,12,0,0,0,0,0,0,0
156708,2,35,18,0,0,0,0,0,0,0,0,0
238930,1,35,0,0,0,0,0,0,0,0,0,0
273404,3,878,18,9648,0,0,0,0,0,0,0,0
157409,2,35,12,0,0,0,0,0,0,0,0,0
229296,2,99,10402,0,0,0,0,0,0,0,0,0
134350,3,18,28,35,0,0,0,0,0,0,0,0
160085,1,35,0,0,0,0,0,0,0,0,0,0
229182,2,27,53,0,0,0,0,0,0,0,0,0
172631,2,35,18,0,0,0,0,0,0,0,0,0
226936,1,35,0,0,0,0,0,0,0,0,0,0
238589,2,53,28,0,0,0,0,0,0,0,0,0
111473,2,18,10749,0,0,0,0,0,0,0,0,0
170689,1,53,0,0,0,0,0,0,0,0,0,0
178446,2,18,10752,0,0,0,0,0,0,0,0,0
158990,2,35,80,0,0,0,0,0,0,0,0,0
196830,2,27,878,0,0,0,0,0,0,0,0,0
210024,1,18,0,0,0,0,0,0,0,0,0,0
185267,3,27,878,28,0,0,0,0,0,0,0,0
209901,1,27,0,0,0,0,0,0,0,0,0,0
212063,1,99,0,0,0,0,0,0,0,0,0,0
228202,1,35,0,0,0,0,0,0,0,0,0,0
199578,3,27,878,53,0,0,0,0,0,0,0,0
212063,1,99,0,0,0,0,0,0,0,0,0,0
257874,1,27,0,0,0,0,0,0,0,0,0,0
159004,5,99,18,10752,80,9648,0,0,0,0,0,0
191294,2,18,10402,0,0,0,0,0,0,0,0,0
187028,3,53,18,10749,0,0,0,0,0,0,0,0
169934,3,878,16,28,0,0,0,0,0,0,0,0
192133,2,18,10402,0,0,0,0,0,0,0,0,0
175116,1,35,0,0,0,0,0,0,0,0,0,0
137968,1,18,0,0,0,0,0,0,0,0,0,0
206324,3,36,28,18,0,0,0,0,0,0,0,0
214075,3,35,18,10749,0,0,0,0,0,0,0,0
151933,4,37,28,14,27,0,0,0,0,0,0,0
158091,4,80,53,18,28,0,0,0,0,0,0,0
186971,2,18,36,0,0,0,0,0,0,0,0,0
210911,3,27,28,18,0,0,0,0,0,0,0,0
165739,2,80,53,0,0,0,0,0,0,0,0,0
259761,1,27,0,0,0,0,0,0,0,0,0,0
159154,1,99,0,0,0,0,0,0,0,0,0,0
174733,2,28,53,0,0,0,0,0,0,0,0,0
200823,1,35,0,0,0,0,0,0,0,0,0,0
159154,1,99,0,0,0,0,0,0,0,0,0,0
209764,3,28,80,53,0,0,0,0,0,0,0,0
236028,1,35,0,0,0,0,0,0,0,0,0,0
244516,1,35,0,0,0,0,0,0,0,0,0,0
191421,2,10749,18,0,0,0,0,0,0,0,0,0
204553,2,28,80,0,0,0,0,0,0,0,0,0
159037,3,99,18,36,0,0,0,0,0,0,0,0
110552,1,28,0,0,0,0,0,0,0,0,0,0
172226,3,18,53,80,0,0,0,0,0,0,0,0
160068,2,35,18,0,0,0,0,0,0,0,0,0
174682,2,27,53,0,0,0,0,0,0,0,0,0
231001,1,27,0,0,0,0,0,0,0,0,0,0
239471,2,80,18,0,0,0,0,0,0,0,0,0
197033,3,35,18,10749,0,0,0,0,0,0,0,0
199818,3,53,80,9648,0,0,0,0,0,0,0,0
194722,2,10749,35,0,0,0,0,0,0,0,0,0
156236,2,18,35,0,0,0,0,0,0,0,0,0
201765,1,35,0,0,0,0,0,0,0,0,0,0
140818,2,28,12,0,0,0,0,0,0,0,0,0
149087,1,18,0,0,0,0,0,0,0,0,0,0
211052,1,18,0,0,0,0,0,0,0,0,0,0
214083,1,99,0,0,0,0,0,0,0,0,0,0
160704,3,28,18,53,0,0,0,0,0,0,0,0
230158,1,35,0,0,0,0,0,0,0,0,0,0
167963,3,9648,53,80,0,0,0,0,0,0,0,0
199591,2,53,18,0,0,0,0,0,0,0,0,0
235984,2,18,10749,0,0,0,0,0,0,0,0,0
215743,1,18,0,0,0,0,0,0,0,0,0,0
188183,2,35,10749,0,0,0,0,0,0,0,0,0
191502,1,99,0,0,0,0,0,0,0,0,0,0
201066,2,18,35,0,0,0,0,0,0,0,0,0
199584,3,28,18,35,0,0,0,0,0,0,0,0
209271,1,18,0,0,0,0,0,0,0,0,0,0
252511,2,16,99,0,0,0,0,0,0,0,0,0
202220,3,35,28,80,0,0,0,0,0,0,0,0
244514,1,35,0,0,0,0,0,0,0,0,0,0
230896,3,28,12,16,0,0,0,0,0,0,0,0
97006,1,18,0,0,0,0,0,0,0,0,0,0
209350,2,35,18,0,0,0,0,0,0,0,0,0
209415,2,35,18,0,0,0,0,0,0,0,0,0
209350,2,35,18,0,0,0,0,0,0,0,0,0
111479,2,18,10402,0,0,0,0,0,0,0,0,0
181009,3,28,12,36,0,0,0,0,0,0,0,0
225564,1,35,0,0,0,0,0,0,0,0,0,0
168676,1,10752,0,0,0,0,0,0,0,0,0,0
59981,3,16,10402,10751,0,0,0,0,0,0,0,0
224815,3,53,27,878,0,0,0,0,0,0,0,0
238234,4,10770,28,12,99,0,0,0,0,0,0,0
242454,2,28,53,0,0,0,0,0,0,0,0,0
211065,3,18,27,53,0,0,0,0,0,0,0,0
159008,1,99,0,0,0,0,0,0,0,0,0,0
244114,2,28,80,0,0,0,0,0,0,0,0,0
124623,1,99,0,0,0,0,0,0,0,0,0,0
141733,4,28,35,80,10749,0,0,0,0,0,0,0
198062,1,35,0,0,0,0,0,0,0,0,0,0
189204,3,35,14,10749,0,0,0,0,0,0,0,0
110402,2,18,878,0,0,0,0,0,0,0,0,0
173847,3,10749,80,35,0,0,0,0,0,0,0,0
202980,2,35,18,0,0,0,0,0,0,0,0,0
233639,2,12,10751,0,0,0,0,0,0,0,0,0
214100,4,10402,10749,35,18,0,0,0,0,0,0,0
173847,3,10749,80,35,0,0,0,0,0,0,0,0
235704,3,18,28,53,0,0,0,0,0,0,0,0
195276,3,53,9648,80,0,0,0,0,0,0,0,0
201676,5,16,35,10751,14,10402,0,0,0,0,0,0
196750,4,28,16,80,878,0,0,0,0,0,0,0
214086,2,18,10749,0,0,0,0,0,0,0,0,0
211449,3,28,16,878,0,0,0,0,0,0,0,0
153795,2,35,18,0,0,0,0,0,0,0,0,0
158739,3,80,18,9648,0,0,0,0,0,0,0,0
182131,4,28,16,35,14,0,0,0,0,0,0,0
222216,3,18,28,80,0,0,0,0,0,0,0,0
185471,3,28,878,12,0,0,0,0,0,0,0,0
214081,2,18,10749,0,0,0,0,0,0,0,0,0
244001,1,35,0,0,0,0,0,0,0,0,0,0
176570,1,53,0,0,0,0,0,0,0,0,0,0
144288,3,16,28,14,0,0,0,0,0,0,0,0
214761,1,53,0,0,0,0,0,0,0,0,0,0
194523,3,80,35,18,0,0,0,0,0,0,0,0
241765,5,28,80,18,9648,53,0,0,0,0,0,0
199643,1,35,0,0,0,0,0,0,0,0,0,0
166879,2,10749,35,0,0,0,0,0,0,0,0,0
137563,2,99,10402,0,0,0,0,0,0,0,0,0
152736,3,80,18,53,0,0,0,0,0,0,0,0
158914,2,35,18,0,0,0,0,0,0,0,0,0
137698,2,18,14,0,0,0,0,0,0,0,0,0
215962,1,35,0,0,0,0,0,0,0,0,0,0
204435,2,28,878,0,0,0,0,0,0,0,0,0
210910,2,27,878,0,0,0,0,0,0,0,0,0
195423,4,80,18,37,10749,0,0,0,0,0,0,0
156713,2,35,18,0,0,0,0,0,0,0,0,0
173153,2,10770,18,0,0,0,0,0,0,0,0,0
141015,1,28,0,0,0,0,0,0,0,0,0,0
131689,3,14,27,53,0,0,0,0,0,0,0,0
164331,2,878,53,0,0,0,0,0,0,0,0,0
239459,1,99,0,0,0,0,0,0,0,0,0,0
242452,2,36,18,0,0,0,0,0,0,0,0,0
212606,1,18,0,0,0,0,0,0,0,0,0,0
167305,2,18,53,0,0,0,0,0,0,0,0,0
216769,2,12,35,0,0,0,0,0,0,0,0,0
165904,3,80,18,53,0,0,0,0,0,0,0,0
209251,1,53,0,0,0,0,0,0,0,0,0,0
215848,1,35,0,0,0,0,0,0,0,0,0,0
282848,0,0,0,0,0,0,0,0,0,0,0,0
230211,1,35,0,0,0,0,0,0,0,0,0,0
188598,1,18,0,0,0,0,0,0,0,0,0,0
159770,1,18,0,0,0,0,0,0,0,0,0,0
215881,1,53,0,0,0,0,0,0,0,0,0,0
173210,1,99,0,0,0,0,0,0,0,0,0,0
168903,2,16,10751,0,0,0,0,0,0,0,0,0
174671,2,27,53,0,0,0,0,0,0,0,0,0
228177,1,35,0,0,0,0,0,0,0,0,0,0
198436,3,35,12,10751,0,0,0,0,0,0,0,0
201847,2,53,18,0,0,0,0,0,0,0,0,0
158423,2,35,10749,0,0,0,0,0,0,0,0,0
175555,2,35,18,0,0,0,0,0,0,0,0,0
150897,1,18,0,0,0,0,0,0,0,0,0,0
83869,2,35,18,0,0,0,0,0,0,0,0,0
167502,2,99,16,0,0,0,0,0,0,0,0,0
229768,1,99,0,0,0,0,0,0,0,0,0,0
161143,3,16,35,10751,0,0,0,0,0,0,0,0
150897,1,18,0,0,0,0,0,0,0,0,0,0
83869,2,35,18,0,0,0,0,0,0,0,0,0
278334,1,53,0,0,0,0,0,0,0,0,0,0
239529,4,28,80,9648,16,0,0,0,0,0,0,0
180951,2,18,10749,0,0,0,0,0,0,0,0,0
217316,1,99,0,0,0,0,0,0,0,0,0,0
200204,0,0,0,0,0,0,0,0,0,0,0,0
208284,2,9648,53,0,0,0,0,0,0,0,0,0
235093,1,18,0,0,0,0,0,0,0,0,0,0
222230,2,12,10749,0,0,0,0,0,0,0,0,0
213015,2,18,28,0,0,0,0,0,0,0,0,0
203321,3,10749,35,18,0,0,0,0,0,0,0,0
205891,3,18,27,53,0,0,0,0,0,0,0,0
190754,2,28,80,0,0,0,0,0,0,0,0,0
255692,2,28,878,0,0,0,0,0,0,0,0,0
179109,1,18,0,0,0,0,0,0,0,0,0,0
174311,2,35,18,0,0,0,0,0,0,0,0,0
186976,1,18,0,0,0,0,0,0,0,0,0,0
214910,2,28,53,0,0,0,0,0,0,0,0,0
193418,1,18,0,0,0,0,0,0,0,0,0,0
174311,2,35,18,0,0,0,0,0,0,0,0,0
179109,1,18,0,0,0,0,0,0,0,0,0,0
227877,2,53,27,0,0,0,0,0,0,0,0,0
255692,2,28,878,0,0,0,0,0,0,0,0,0
230217,2,35,10749,0,0,0,0,0,0,0,0,0
206213,4,35,28,878,53,0,0,0,0,0,0,0
178290,1,99,0,0,0,0,0,0,0,0,0,0
174366,1,99,0,0,0,0,0,0,0,0,0,0
201550,1,18,0,0,0,0,0,0,0,0,0,0
207780,2,27,53,0,0,0,0,0,0,0,0,0
158743,1,35,0,0,0,0,0,0,0,0,0,0
122369,2,27,53,0,0,0,0,0,0,0,0,0
190853,1,18,0,0,0,0,0,0,0,0,0,0
154282,1,18,0,0,0,0,0,0,0,0,0,0
167364,1,35,0,0,0,0,0,0,0,0,0,0
236325,2,35,10749,0,0,0,0,0,0,0,0,0
253617,3,28,16,35,0,0,0,0,0,0,0,0
229582,3,10749,18,10402,0,0,0,0,0,0,0,0
227262,1,35,0,0,0,0,0,0,0,0,0,0
239103,2,18,10752,0,0,0,0,0,0,0,0,0
203351,2,28,878,0,0,0,0,0,0,0,0,0
225719,1,35,0,0,0,0,0,0,0,0,0,0
225745,3,878,16,18,0,0,0,0,0,0,0,0
215042,1,18,0,0,0,0,0,0,0,0,0,0
180679,3,35,18,9648,0,0,0,0,0,0,0,0
171776,2,28,53,0,0,0,0,0,0,0,0,0
186935,2,80,18,0,0,0,0,0,0,0,0,0
188761,2,18,53,0,0,0,0,0,0,0,0,0
167221,1,18,0,0,0,0,0,0,0,0,0,0
146578,1,28,0,0,0,0,0,0,0,0,0,0
168742,1,18,0,0,0,0,0,0,0,0,0,0
172386,2,10751,12,0,0,0,0,0,0,0,0,0
191121,2,18,10749,0,0,0,0,0,0,0,0,0
161321,5,53,28,80,18,9648,0,0,0,0,0,0
159002,1,99,0,0,0,0,0,0,0,0,0,0
238302,3,16,35,10751,0,0,0,0,0,0,0,0
207021,1,99,0,0,0,0,0,0,0,0,0,0
222911,2,27,53,0,0,0,0,0,0,0,0,0
240614,2,28,10749,0,0,0,0,0,0,0,0,0
222911,2,27,53,0,0,0,0,0,0,0,0,0
227262,1,35,0,0,0,0,0,0,0,0,0,0
168742,1,18,0,0,0,0,0,0,0,0,0,0
184219,2,35,10749,0,0,0,0,0,0,0,0,0
240614,2,28,10749,0,0,0,0,0,0,0,0,0
159024,2,12,35,0,0,0,0,0,0,0,0,0
159138,1,99,0,0,0,0,0,0,0,0,0,0
215303,1,35,0,0,0,0,0,0,0,0,0,0
172897,2,35,18,0,0,0,0,0,0,0,0,0
300302,1,35,0,0,0,0,0,0,0,0,0,0
194121,1,27,0,0,0,0,0,0,0,0,0,0
156268,1,35,0,0,0,0,0,0,0,0,0,0
240629,1,99,0,0,0,0,0,0,0,0,0,0
203696,3,10751,12,16,0,0,0,0,0,0,0,0
209799,1,99,0,0,0,0,0,0,0,0,0,0
209410,3,35,18,10749,0,0,0,0,0,0,0,0
214135,2,18,53,0,0,0,0,0,0,0,0,0
241287,2,14,10402,0,0,0,0,0,0,0,0,0
169865,2,27,878,0,0,0,0,0,0,0,0,0
158908,1,18,0,0,0,0,0,0,0,0,0,0
191820,1,18,0,0,0,0,0,0,0,0,0,0
210913,1,27,0,0,0,0,0,0,0,0,0,0
224908,1,27,0,0,0,0,0,0,0,0,0,0
233112,4,28,18,9648,80,0,0,0,0,0,0,0
169865,2,27,878,0,0,0,0,0,0,0,0,0
158908,1,18,0,0,0,0,0,0,0,0,0,0
168399,1,53,0,0,0,0,0,0,0,0,0,0
212162,4,16,14,9648,53,0,0,0,0,0,0,0
238466,1,99,0,0,0,0,0,0,0,0,0,0
182873,2,28,18,0,0,0,0,0,0,0,0,0
190250,2,878,53,0,0,0,0,0,0,0,0,0
184149,1,99,0,0,0,0,0,0,0,0,0,0
214210,1,18,0,0,0,0,0,0,0,0,0,0
215776,1,53,0,0,0,0,0,0,0,0,0,0
174645,4,28,80,18,53,0,0,0,0,0,0,0
72359,1,35,0,0,0,0,0,0,0,0,0,0
121573,2,99,27,0,0,0,0,0,0,0,0,0
255718,2,10751,16,0,0,0,0,0,0,0,0,0
191034,2,18,10402,0,0,0,0,0,0,0,0,0
193722,2,35,18,0,0,0,0,0,0,0,0,0
24428,3,878,28,12,0,0,0,0,0,0,0,0
68718,2,18,37,0,0,0,0,0,0,0,0,0
70160,3,878,12,14,0,0,0,0,0,0,0,0
49026,4,28,80,18,53,0,0,0,0,0,0,0
49051,3,12,14,28,0,0,0,0,0,0,0,0
37724,3,28,12,53,0,0,0,0,0,0,0,0
1930,3,28,12,14,0,0,0,0,0,0,0,0
87827,3,12,18,28,0,0,0,0,0,0,0,0
70981,3,878,12,9648,0,0,0,0,0,0,0,0
59967,3,28,53,878,0,0,0,0,0,0,0,0
82690,4,10751,16,35,12,0,0,0,0,0,0,0
82693,3,18,35,10749,0,0,0,0,0,0,0,0
72105,2,35,14,0,0,0,0,0,0,0,0,0
62177,6,16,12,35,10751,28,14,0,0,0,0,0
41154,3,28,35,878,0,0,0,0,0,0,0,0
64688,3,28,35,80,0,0,0,0,0,0,0,0
68734,2,18,53,0,0,0,0,0,0,0,0,0
75780,3,80,18,53,0,0,0,0,0,0,0,0
58595,3,12,14,18,0,0,0,0,0,0,0,0
76163,3,28,12,53,0,0,0,0,0,0,0,0
76163,3,28,12,53,0,0,0,0,0,0,0,0
82675,3,28,80,53,0,0,0,0,0,0,0,0
49040,2,28,53,0,0,0,0,0,0,0,0,0
64635,4,28,878,12,53,0,0,0,0,0,0,0
57800,4,16,35,12,10751,0,0,0,0,0,0,0
84892,2,18,10749,0,0,0,0,0,0,0,0,0
87502,1,18,0,0,0,0,0,0,0,0,0,0
76492,4,16,35,10751,14,0,0,0,0,0,0,0
50620,4,12,14,18,10749,0,0,0,0,0,0,0
22970,2,27,53,0,0,0,0,0,0,0,0,0
114150,3,35,10402,10749,0,0,0,0,0,0,0,0
49529,3,28,12,878,0,0,0,0,0,0,0,0
44833,4,53,28,12,878,0,0,0,0,0,0,0
62213,2,35,14,0,0,0,0,0,0,0,0,0
49049,2,28,878,0,0,0,0,0,0,0,0,0
52520,3,14,28,27,0,0,0,0,0,0,0,0
80278,2,28,18,0,0,0,0,0,0,0,0,0
82695,3,18,10402,10749,0,0,0,0,0,0,0,0
76726,3,878,18,53,0,0,0,0,0,0,0,0
81188,3,14,16,10751,0,0,0,0,0,0,0,0
97630,3,53,18,36,0,0,0,0,0,0,0,0
80321,2,16,10751,0,0,0,0,0,0,0,0,0
76493,1,35,0,0,0,0,0,0,0,0,0,0
71552,1,35,0,0,0,0,0,0,0,0,0,0
71679,3,28,27,878,0,0,0,0,0,0,0,0
83666,3,35,18,10749,0,0,0,0,0,0,0,0
72976,2,18,10752,0,0,0,0,0,0,0,0,0
82507,3,27,53,9648,0,0,0,0,0,0,0,0
57165,1,12,0,0,0,0,0,0,0,0,0,0
57214,2,35,80,0,0,0,0,0,0,0,0,0
59962,3,28,35,10749,0,0,0,0,0,0,0,0
59961,4,28,53,80,9648,0,0,0,0,0,0,0
72331,3,28,14,27,0,0,0,0,0,0,0,0
72570,2,18,10749,0,0,0,0,0,0,0,0,0
77016,3,80,18,53,0,0,0,0,0,0,0,0
86838,2,35,80,0,0,0,0,0,0,0,0,0
65086,3,18,27,53,0,0,0,0,0,0,0,0
62764,6,12,14,18,35,878,10751,0,0,0,0,0
58244,4,10749,878,18,14,0,0,0,0,0,0,0
73723,2,16,10751,0,0,0,0,0,0,0,0,0
82633,2,80,18,0,0,0,0,0,0,0,0,0
77930,2,18,35,0,0,0,0,0,0,0,0,0
89492,1,35,0,0,0,0,0,0,0,0,0,0
49527,3,28,53,80,0,0,0,0,0,0,0,0
72545,3,12,28,878,0,0,0,0,0,0,0,0
62214,3,16,35,10751,0,0,0,0,0,0,0,0
49526,3,80,28,53,0,0,0,0,0,0,0,0
80035,1,35,0,0,0,0,0,0,0,0,0,0
103663,1,18,0,0,0,0,0,0,0,0,0,0
77877,2,18,10749,0,0,0,0,0,0,0,0,0
77866,4,53,28,18,80,0,0,0,0,0,0,0
72387,3,28,80,53,0,0,0,0,0,0,0,0
77174,4,10751,16,12,35,0,0,0,0,0,0,0
82525,3,80,18,53,0,0,0,0,0,0,0,0
64689,2,80,53,0,0,0,0,0,0,0,0,0
80271,3,18,35,10749,0,0,0,0,0,0,0,0
140420,3,16,10751,10749,0,0,0,0,0,0,0,0
81796,3,28,53,878,0,0,0,0,0,0,0,0
88005,4,35,18,10749,878,0,0,0,0,0,0,0
68722,1,18,0,0,0,0,0,0,0,0,0,0
84199,3,18,35,10749,0,0,0,0,0,0,0,0
96724,2,18,10749,0,0,0,0,0,0,0,0,0
87826,2,28,35,0,0,0,0,0,0,0,0,0
85446,3,10402,18,10749,0,0,0,0,0,0,0,0
60747,4,10752,28,53,878,0,0,0,0,0,0,0
77953,1,35,0,0,0,0,0,0,0,0,0,0
111969,2,18,35,0,0,0,0,0,0,0,0,0
76494,3,10749,35,18,0,0,0,0,0,0,0,0
84332,4,35,10749,878,18,0,0,0,0,0,0,0
10679,3,28,35,878,0,0,0,0,0,0,0,0
82505,2,27,53,0,0,0,0,0,0,0,0,0
112336,1,18,0,0,0,0,0,0,0,0,0,0
80389,4,28,53,80,18,0,0,0,0,0,0,0
82990,1,27,0,0,0,0,0,0,0,0,0,0
103332,4,35,10749,14,18,0,0,0,0,0,0,0
70435,2,28,53,0,0,0,0,0,0,0,0,0
77883,2,27,53,0,0,0,0,0,0,0,0,0
72207,1,35,0,0,0,0,0,0,0,0,0,0
84329,4,878,35,18,80,0,0,0,0,0,0,0
81836,2,10749,35,0,0,0,0,0,0,0,0,0
127517,2,18,53,0,0,0,0,0,0,0,0,0
87428,1,35,0,0,0,0,0,0,0,0,0,0
93856,2,27,53,0,0,0,0,0,0,0,0,0
75674,3,28,53,10752,0,0,0,0,0,0,0,0
84174,2,35,10749,0,0,0,0,0,0,0,0,0
84175,2,18,14,0,0,0,0,0,0,0,0,0
97365,2,18,10749,0,0,0,0,0,0,0,0,0
110420,4,16,18,10751,14,0,0,0,0,0,0,0
61012,3,53,27,9648,0,0,0,0,0,0,0,0
70436,1,53,0,0,0,0,0,0,0,0,0,0
50647,1,35,0,0,0,0,0,0,0,0,0,0
54054,5,28,35,53,80,10749,0,0,0,0,0,0
71864,4,14,18,35,10751,0,0,0,0,0,0,0
86837,2,18,10749,0,0,0,0,0,0,0,0,0
123025,2,28,16,0,0,0,0,0,0,0,0,0
68812,3,53,80,18,0,0,0,0,0,0,0,0
112198,2,18,35,0,0,0,0,0,0,0,0,0
80585,4,35,18,10402,10749,0,0,0,0,0,0,0
97430,1,28,0,0,0,0,0,0,0,0,0,0
75638,1,53,0,0,0,0,0,0,0,0,0,0
87825,2,18,10749,0,0,0,0,0,0,0,0,0
82881,4,16,35,28,10751,0,0,0,0,0,0,0
72197,4,16,12,10751,35,0,0,0,0,0,0,0
84348,2,27,53,0,0,0,0,0,0,0,0,0
83686,2,18,53,0,0,0,0,0,0,0,0,0
127493,4,28,80,18,53,0,0,0,0,0,0,0
72358,2,18,35,0,0,0,0,0,0,0,0,0
90369,2,18,10749,0,0,0,0,0,0,0,0,0
94348,4,28,53,80,9648,0,0,0,0,0,0,0
79548,2,18,53,0,0,0,0,0,0,0,0,0
86597,3,27,9648,53,0,0,0,0,0,0,0,0
74387,1,35,0,0,0,0,0,0,0,0,0,0
121824,3,53,35,28,0,0,0,0,0,0,0,0
92591,3,35,80,18,0,0,0,0,0,0,0,0
137182,1,18,0,0,0,0,0,0,0,0,0,0
49014,1,18,0,0,0,0,0,0,0,0,0,0
103620,4,80,27,9648,53,0,0,0,0,0,0,0
80280,1,27,0,0,0,0,0,0,0,0,0,0
83770,2,12,18,0,0,0,0,0,0,0,0,0
102780,3,18,14,53,0,0,0,0,0,0,0,0
82687,1,35,0,0,0,0,0,0,0,0,0,0
60599,2,18,53,0,0,0,0,0,0,0,0,0
71668,3,27,53,35,0,0,0,0,0,0,0,0
82696,3,18,35,10749,0,0,0,0,0,0,0,0
84334,2,99,10402,0,0,0,0,0,0,0,0,0
77948,2,28,53,0,0,0,0,0,0,0,0,0
75258,4,16,10751,14,12,0,0,0,0,0,0,0
99770,3,10751,12,35,0,0,0,0,0,0,0,0
67660,2,35,10749,0,0,0,0,0,0,0,0,0
87496,2,18,53,0,0,0,0,0,0,0,0,0
98567,2,28,12,0,0,0,0,0,0,0,0,0
84287,2,99,18,0,0,0,0,0,0,0,0,0
134597,2,27,53,0,0,0,0,0,0,0,0,0
70667,2,12,36,0,0,0,0,0,0,0,0,0
106021,2,28,53,0,0,0,0,0,0,0,0,0
109689,2,18,10749,0,0,0,0,0,0,0,0,0
